key	ko
88742d30bf	장비한 이가 목숨을 잃을 뻔한 경우, 한 번 대신 희생해 주는 귀중한 아이템입니다
ff82e54b08	팔에 차는 아이템입니다 움직이기 불편해지지만 완력을 키울 수 있습니다
6e3c43f47e	다리에 차는 아이템입니다 움직이기 불편해지지만, 재빠름을 키울 수 있습니다
cd382acc48	시간이 지나면 ＭＰ를 회복시켜 주는 귀중한 돌입니다
cda39eb8e4	시간이 지나면 ＨＰ를 회복시켜 주는 훌륭한 아이템입니다
9c7896e0e5	이 돌이 있으면, 튕겨 날아가는 일도 없어집니다
ef828b33d4	책에도 요정이 깃들 때가 있습니다 소중히 여겨 주세요
fd75c8d023	불의 오의서 불과 바람의 융합에 대해 쓰여 있습니다
c250bd7d08	바람의 오의서 바람과 번개의 융합에 대해 쓰여 있습니다
34278d3c70	번개의 오의서 번개와 물의 융합에 대해 쓰여 있습니다
e672ed49a5	물의 오의서 물과 땅의 융합에 대해 쓰여 있습니다
68f9d4d0bf	땅의 오의서 땅과 불의 융합에 대해 쓰여 있습니다
f935df0cdd	라이트워드 빛과 어둠의 융합에 대해 쓰여 있습니다
17d7db2d1f	블랙워드 어둠과 영혼의 융합에 대해 쓰여 있습니다
fb5d9a5d8b	소울워드 영혼과 정기의 융합에 대해 쓰여 있습니다
b91476676d	마인드워드 정기와 별의 융합에 대해 쓰여 있습니다
7a6403a23a	스타워드 별과 빛의 융합에 대해 쓰여 있습니다
93a15af114	오보로계곡에서 미즈타마에게 얻은 아이템입니다
64732d2d18	닌자 저택에서 얻은 아이템입니다
792147740e	호쇼인에서 얻은 아이템입니다
a8de104e16	성릉곽에서 얻은 아이템입니다
e598f41ed1	물이 가득 든 물통입니다
bc9e9dc77e	텅 빈 물통입니다
862861abff	피라미드의 신비한 문을 여는 열쇠입니다
3cc6b1a046	마법구 힘을 품은 고대마법문명의 유산입니다
42a79f6ee0	카오스게이트를 사용하기 위한 아이템입니다
4f93c354e9	고대유적의 문을 여는 열쇠입니다
122f6cdcef	익시즈호 수리에 필요한 아이템입니다
1a5a36dd35	환영을 지우고, 진짜 모습을 드러냅니다
9ed14a9432	익시즈호를 불러내기 위한 아이템입니다
dae8bb155f	전설의 금속입니다 철보다 훨씬 단단한데도, 철보다 훨씬 가벼운 것이 특징입니다
54c8b45bda	타카오가 아케미에게 보낸, 정 넘치는 편지입니다
d706e689eb	아케미가 타카오에게 보낸, 애정 넘치는 편지입니다
fd08b7bf5c	일반적으로 쓰이는 짧은 검입니다
03cb6cabe0	실전용으로 벼린 장검입니다
83e5426ccd	경량화된 검입니다 재빠름이 오릅니다
d1a2be9661	거대한 검입니다 공격력도 높습니다
432f874712	공격력이 매우 높은 대형 검입니다
9342a8116d	수인에게 특히 유효한, 전설의 검입니다
0fec3190e3	성기사라 불리는 특별한 기사들이 애용한 강력한 검입니다
292a4eb544	이름은 특이하지만, 공격력은 훌륭한 검입니다
5bfca94e22	소유자의 운을 높이는 검입니다 무기로서의 효과도 충분합니다
5ade968b0f	사용하는 이의 목숨을 빨아들인다는 강력한 검입니다
eaa64ed5c7	용의 비늘을 벨 만큼 특별한 위력을 지닌 검입니다
a6b8805245	사용하는 이의 행동력을 낮추지만, 암흑의 힘으로 벼려진 강력한 검입니다
0f266fbdb1	성스러운 힘의 축복을 받은 기적의 검입니다 소유한 이에게 행복을 가져다줍니다
b535eb5f96	신조차 죽일 수 있다는 전설의 검입니다
04f538dfae	닌자가 일상적으로 사용하는 무기입니다 가볍지만, 위력은 기대하기 어렵습니다
2a0be827ac	닌자가 사용하기 위해 고안된 도입니다
8309e50b45	명인 오사후네가 벼린 명도입니다
64d5737a93	가늘고 예리하며, 다루기 쉬운 도입니다
0100893f27	달빛처럼 맑은 색을 띤 칼날을 가진 도로, 몸에 지니면 명중률이 약간 오릅니다
761650e222	예로부터, 모두가 탐냈다는 명도 중의 명도입니다
f529cc1713	그 날카로운 예리함 탓에, 사람의 피를 빤다는 요도라 불릴 정도인 명도입니다
8737e13403	번개 같은 일격을 적에게 주는 도입니다
5a2d3b7aed	이 도에 상처 입은 자를 잠재웁니다
b166cb02db	강력한 도지만, 손에 쥔 자는 혼란 상태가 됩니다
b4282782f1	신성한 빛을 칼날에서 뿜는 도입니다 소유자에게 행운을 가져다준다고도 합니다
a624aef030	암흑의 힘이 소유자의 행동력을 낮추지만, 날카로움만은 무시할 수 없습니다
250ce989b7	영적인 힘을 품은 도로, 장비하면 행동력이 오릅니다
ca99a7d6d1	성스러운 용의 힘을 깃든 최강의 도입니다
80d5cf0c05	그냥 책입니다
bcd3c10937	사서의 책입니다
b82aaac132	철학을 다룬 책입니다
c4f8966e3e	초보 마법책입니다 장비하면 마법에 대한 방어력이 약간 오릅니다
87305a1f1e	격투술 입문서입니다 장비하면 방어력이 약간 오릅니다
2d750102c1	상급자용 마법책입니다 장비하면 마법에 대한 방어력이 오릅니다
b45ac755fb	오래된 유적에서 발굴된 책입니다 묵직한 세월의 무게가 느껴집니다
4310d501f6	격투기의 비법에 대해 쓰인 책입니다 장비하면 방어력이 오릅니다
2a65db2970	고명한 현자가 쓴 책입니다 지혜가 오릅니다
8c3438dc4e	아는 사람만 안다는 「사자의 서」입니다 무서운 암흑의 저주가 느껴집니다
85e2dff499	신을 기리는 성스러운 책입니다 마법에 대한 방어력이 상당히 오릅니다
b21955e697	새까만 장정의 수수께끼에 싸인 책입니다 매우 불길한 것이 느껴집니다
260504a7a9	전설의 명도 이름의 유래는, 칼날에 떠오른 무늬에서
8df2f627cb	지극히 평범한 활입니다
15d5e94654	보통 활보다 강력한 화살을 쏘는 활입니다
9ef60f7007	레버를 당겨 화살을 쏘는 특이한 활입니다 보통 활보다 위력이 있습니다
a24a775687	이 활에서 쏜 화살은, 때로 상대를 잠재우기도 합니다
5ac7f6b4ee	맹수 가젤의 수염을 시위로 쓴 진귀한 활입니다
a894fb0966	이 활은, 쏘는 자를 잠재우는 암흑의 힘이 걸려 있습니다
e9e4d53322	고대 솔리톤 전역에서 발명된, 궁병용 강력한 장궁입니다
d6731802c8	이 활에서 날아간 화살을 맞은 자는, 사수에게 마음을 빼앗겨 버립니다
3fa081d05b	메긴 화살에 빛이 깃들어, 영적인 효력을 발휘합니다
f56b8aa610	메긴 화살에 영적인 힘을 준다는 특수한 활입니다
469a6a4db7	이 활에서 쏜 화살은, 때로 적을 일격에 쓰러뜨리는 효과를 발합니다
dfeb486bb5	룬이라 불리는 특수한 문자가 새겨진 화살을 쓰는 활입니다 영적인 효과를 발합니다
d3a6d7fd38	성스러운 빛에 감싸인 화살로, 어둠을 꿰뚫는 힘이 있다고 합니다
1b0573f3a4	높은 확률로 사수 자신의 목숨을 앗아가 버리는 무서운 활입니다
cf1bd2ada3	이름 그대로, 머리장식입니다 여성만 사용할 수 있습니다
41d7ebbb96	도의 스승이 집중력을 높이기 위해 사용한 것입니다 여성만 사용할 수 있습니다
7c8a928b9e	머리에 씀으로써 암흑의 힘에서 몸을 지키는 작용을 강화합니다 여성만 사용할 수 있습니다
2bddfa0144	영적인 힘으로 몸을 지키고 지성을 높이는 작용을 가집니다 여성만 사용할 수 있습니다
024f3e0b83	옛날 하늘의 사자가 인간 소녀에게 주었다는 지성의 반지입니다 여성만 사용할 수 있습니다
f152f0802d	지극히 평범한 모자입니다
fbef9b8d3c	마법을 쓰는 이를 위한 모자입니다 바람의 정령이 지켜 줍니다
e2e5571012	마법을 쓰는 이의 능력을 끌어내기 위해, 가란실로 짠 모자입니다
12633500da	마법사를 위한 모자입니다 마법에 대한 술자의 집중력을 높이는 작용이 있습니다
d5f7371a29	지성을 높이는 작용을 가진 모자지만, 마법사 외에는 쓸 수 없습니다
f018f10be6	마법사만 쓸 수 있는 모자지만, 지성을 크게 높이는 효과가 있습니다
21a9cba1ae	전사가 쓰는, 지극히 평범한 헬멧입니다
497b3943fa	트라키아식이라 불리는 전사용 헬멧입니다
a26a8b3c2c	움직이기 편함에 중점을 둔 전사용 헬멧입니다
6331e477ba	갈리아 전역에서 레브로우군 병사가 썼던 헬멧입니다
2aed75ee1c	방어력을 높이는 데 중점을 둔 전사용 헬멧입니다
a61d24f4d7	옛날 이 땅에서, 여정 중 목숨을 잃은 이름 없는 전사의 투구로 보입니다
353b441db7	성스러운 힘이 깃든 아름다운 투구입니다 물론 방어구로서도 일급품입니다
8164ae5188	전설의 세상을 구한 용사와 함께 싸운 투구 그야말로 일품입니다
0952aaabc0	머리에 착용해, 머리를 완전히 보호합니다
6f794d2b49	무거운 갑옷을 입을 수 없는 마법사를 위한 옷입니다
f7b546497b	무명에 두께를 더해 만든 마법사를 위한 옷입니다
9b30eb2f9f	짐승 가죽을 무두질해 만든 마법사용 옷입니다
a6cfc2fc6b	마법을 쓰는 이를 위한 경장복입니다
d5ca526dc0	영적인 힘을 봉인한 마법사를 위한 옷입니다
60ee4f9ff0	마법을 쓰는 이의 지성을 한층 높이는 작용을 가진 옷입니다
db747ba83a	마법을 쓰는 이를 위한, 마법공격으로부터 몸을 지키는 옷입니다
78f077614a	화려하게 타오르는 불꽃을 디자인한 드레스 어떤 눈보라에도 지지 않습니다 여성만 사용할 수 있습니다
1e206df6dd	여성의 매력을 강조한 여성전용 드레스 적조차도 공격을 늦추게 될 것입니다
fc7ccdc02f	몸에 지님으로써 공중에 뜰 수 있는 멋진 아이템입니다 여성만 사용할 수 있습니다
808063e2f3	사슬을 엮어 만든 갑옷입니다 방어력은 그다지 기대할 수 없습니다
ed2bdc45d3	비늘 모양 금속조각을 이어 붙인 전사용 갑옷입니다
7d56c3d1ec	무두질한 가죽 위에 얇은 철판을 덧대 방어력을 강화한 갑옷입니다
91d39d5a5d	철판을 두드려 만든, 방어력 높은 전사전용 갑옷입니다
c0a902aa48	마법공격에 대한 효과를 높인 전사용 갑옷입니다
c2d8d368cd	각 부위 보강에 드래곤의 비늘을 쓴 전사용 갑옷입니다
35b2749bcf	기사의 방어구로 특별히 만들어진 품격 있는 갑옷입니다
e33362f4bc	대지정령의 힘을 받아, 마법에 대한 힘을 높인 전사용 갑옷입니다
49305b3473	승려를 위한 옷입니다
7121ac8d9f	축전 등에서 착용하는 보라색 법의입니다 승려만 사용할 수 있습니다
4afaac19c3	마법에 대한 방어력을 높인 법의로, 암흑의 힘도 물리칩니다
c2f5fcfee9	특별한 이만 착용을 허락받는다는 성스러운 법의입니다
055dba29b2	무아의 경지에 이른 고승만이 입을 수 있었다고 전해지는 특별한 법의입니다
4029c67839	손에 끼워 손을 보호하는 방어구입니다
5d01c0b326	무두질한 가죽을 써, 보통 장갑보다 튼튼하게 만든 장갑입니다
1e64bde942	금속조각을 이어 붙인 장갑입니다
1333f96a90	주먹에 끼는 방어구지만, 동시에 무기로서의 효과도 기대할 수 있습니다
b0823d3e7f	암흑의 힘을 물리치는 성스러운 장갑입니다
35efff08ff	황금빛으로 빛나는, 아름답고 튼튼한 방어구입니다
719aefc6cc	기묘하게 빛나는 별을 깃든 특별한 장갑입니다
3525dbb716	말 그대로 주먹을 강철로 바꾸는 최고급 장갑입니다
b0ebaf034b	여성전용 털실을 엮은 장갑입니다 방어구로서는 미덥지 못하게 느껴집니다
69f6067510	고급 실크를 사용한 장갑은, 지성의 힘을 사용자에게 줍니다 여성전용입니다
7727b712e7	고귀한 품격과 지성을 느끼게 하는 여성전용 장갑 지성과 영적인 힘을 줍니다
6091750d57	나무로 만든 방패입니다
ddb2905e10	전투용으로 만들어진 방패로, 다루기 쉽게 만들어졌습니다
af79b1ce90	원형 방패입니다 적의 무기를 흘려보냅니다
e70276c0e1	마를 막는다고 전해지는 은을 사용한 방패입니다
d8842936f5	특히 물에 대한 방어를 높이는 방패입니다
51b35266c7	전신을 지키기에 적합한 대형 방패입니다
b4aa0f2f1c	번개에 대한 방어를 높이는 방패입니다
16761ef43c	암흑의 힘을 얼씬 못 하게 하는 성스러운 방패입니다
85b70e7ad9	불에 대한 방어를 높이는 방패입니다
3082ed8b69	정신면에 작용해 영적인 공격에 대한 방어를 높이는 방패입니다
694b3de6fb	방어구로서의 효과는 높은 방패지만, 동시에 사악한 기운도 깃들어 있는 듯합니다
88f8951641	백금을 가공해 만든, 매우 높은 방어력을 자랑하는 방패입니다
e27ff2009d	마법에 대한 힘을 거의 빼앗아 버리는 방패입니다
92826d9609	　　　　　　　　　　　　　　　　　　　［２／７］\nＨｐ（히트포인트）\n　체력값을 나타냅니다\n　０이 되면, 행동불능 상태가 되어 화면에서 사라지지만,\n　월드맵으로 돌아가면 부활합니다\nＭｐ（매직포인트）\n　마법력을 나타냅니다\n　마법을 쓸 때마다 소비하며, 마법에 필요한 Ｍｐ가\n　모자라면 마법을 쓸 수 없게 됩니다
2bb7f847b9	상태 종류（１）　　　　　　　　　［３／７］\n비－공중에 떠 있어, 이즈나떨구기나 던지기로 공격\n　　받지 않습니다 또한, 땅 계열 공격기로 피해를\n　　받지 않습니다\n투－투명화 상태입니다 타격 계열 공격을 받지 않습니다\n수－잠들어 있습니다 자는 동안은 아무것도 할 수 없\n　　습니다\n공－공포로 이성을 잃었습니다 상대에게서 도망치는\n　　것밖에 할 수 없습니다
2270e7de9a	상태 종류（２）　　　　　　　　　［４／７］\n동－얼어붙어 있습니다 녹을 때까지는 움직일 수도\n　　없습니다\n마－마비되었습니다 움직일 수 없습니다\n란－혼란 상태입니다 적, 아군 구분 없이 공\n　　격해 올 것입니다\n조－적에게 조종당하고 있습니다 아군을 공격해 옵니다
e72d88b684	상태 종류（３）　　　　　　　　　［５／７］\n대－자신이 커져 있어,\n　　공격력도 높아져 있습니다\n소－자신이 작아져 있어,\n　　공격력도 낮아져 있습니다\n승－행동력이 상승해, 이동범위가 넓어져\n　　있습니다\n저－행동력이 저하해, 이동범위도 좁아\n　　집니다
3d1421847a	파라미터 종류（１）　　　　　　　　　［６／７］\n행동력　－이동과 공격기에 쓰이는 값 턴마다\n　　　　　회복됩니다\n등판　　－비탈을 오르는 능력이나 물 위 등을 비행할\n　／수상　수 있는 능력을 나타냅니다\n빠르기　－회피율과 필살률에 영향을 줍니다\n공격력　－공격기의 피해량입니다\n방어력　－공격기를 받았을 때의 피해를 줄이\n　　　　　는 힘입니다
44148705ca	파라미터 종류（２）　　　　　　　　　［７／７］\n행운　　－운은 회피율을 올려 줍니다\n지혜　　－마법공격력에 영향을 줍니다\n항마력　－마법기를 받았을 때의 피해를 줄이\n　　　　　는 힘입니다\n회피율　－자신과 비슷한 빠르기의\n　　　　　몬스터에 대한 회피율입니다\n필살률　－자신과 비슷한 능력을 가진,\n　　　　　몬스터에 대한 크리티컬률입니다
0ad0b1a9bc	\rh　　　　　　　　　　　　　　　　　　　［１／５］\n기Ｌｖ　　　－현재 기술의 레벨입니다\n기Ｅｘｐ　　－기술을 쓸 때마다 경험치가 더해\n　　　　　　집니다 일정치가 되면 기레벨\n　　　　　　이 올라, 기술을 익히거나, 쓸 수\n　　　　　　있게 됩니다
ca0e8d68a6	　　　　　　　　　　　　　　　　　　　［２／５］\n각 기술의 기Ｌｖ－기술을 쓰기 위해 필요한 기레벨\n　　　　　　입니다 또 하나의 값은 쓸 때마다 더\n　　　　　　해지는 경험치입니다\n필요행동력　－기술을 쓰기 위해 필요한 행동력입니다\n　　　　　　이동했을 때, 이 필요행동력만큼의\n　　　　　　행동력이 남아 있지 않으면 기술을 쓸\n　　　　　　수 없습니다
7800bb733c	　　　　　　　　　　　　　　　　　　　［３／５］\n필요Ｍｐ　　－마법을 쓰기 위해 필요한 Ｍｐ입니다\n　　　　　　남은 Ｍｐ가 이보다 적으면 마법\n　　　　　　을 쓸 수 없습니다\n파워　　　－공격력이나 회복력 값입니다\n
3f05a4b1a4	　　　　　　　　　　　　　　　　　　　［４／５］\n사거리　　　－기술이나 마법이 닿는 범위입니다\n　　（단）한 명만 공격합니다\n　　（술）한 명만 공격합니다\n　　　　　장애물의 영향을 받지 않습니다\n　　（호）부채꼴 범위를 공격합니다\n　　（선）부채꼴 범위를 공격합니다\n　　　　　장애물의 영향을 받지 않습니다
37bc9adca9	　　　　　　　　　　　　　　　　　　　［５／５］\n　　（원）원형 범위를 공격합니다\n　　（전）원형 범위를 공격합니다\n　　　　　장애물의 영향을 받지 않습니다\n　　（직）직선상을 공격합니다\n　　　　　장애물의 영향을 받지 않습니다\n　　（자）자기 자신에게 기술을 겁니다
