chars	files	first	text
29	1	/HL00.MAP	司書武闘法の力を持ってすれば、動かないはずがありませんわ。
29	1	/KK00.MAP	クリカラ村は、ミュウ達と共に跡形もなく消し飛んだ・・・・。
29	1	/CK00.MAP	タタラ、世界も平和になったんだ、故郷に帰ってきたらどうだ。
29	1	/CK00.MAP	ちょっと、ア～ちゃん・・・。いやにその子に優しいじゃない？
29	1	/CK00.MAP	皆さん疲れてるでしょう？どうぞ、中に入って休んでください。
29	1	/CK00.MAP	聞いたわよ、すごいわね、世界に平和をもたらすなんて・・・。
29	1	/CK00.MAP	イニシエっていうのは、秘義精通者っていう意味なんだってさ。
29	1	/CK00.MAP	炉は赤く燃えさかっている。うっかり近付くとヤケドしそうだ。
29	1	/CK00.MAP	ものすごい温度でしから、ヤケドするぐらいじゃすまないでし。
29	1	/OB00.MAP	ここに何か仕掛けがありそうだが、今は打つ手がないな・・・。
29	1	/OB00.MAP	じゃあここにもらった【荒魂の宝剣】をはめこんでみようかな？
29	1	/OB00.MAP	どうせ実戦では使えない装飾品だ。このままでも問題ないだろ。
29	1	/OB00.MAP	わらわの負けぞよ、これにこりてもう２度とその方らは襲わぬ。
29	1	/OB00.MAP	この先にあるクリカラへ渡るための【荒魂の宝剣】を進ぜよう。
29	1	/OB00.MAP	それに、この怪我じゃあ、しばらくは身動きできないだろうし。
29	1	/OB00.MAP	わらわの留守に、無断でおぼろ谷へ入り込んでいた愚か者は？！
29	1	/OB00.MAP	わらわはそのアヤヒメ様の孫に当たるおぼろ谷のミズタマじゃ。
29	1	/OB00.MAP	偉大なるアヤヒメ様を馬鹿呼ばわりとは！ぬぬぬ、許せんぞよ！
29	1	/OB00.MAP	ここが、おぼろ谷だ。この奥にクリカラって村があるらしいぜ。
29	1	/MH00.MAP	ドラグーンの竜騎士が、カダールの連中を倒したってぇ話だゼ！
29	1	/MH00.MAP	ゲテン城にはガルザードが率いるカダール軍が駐留しているよ。
29	1	/MH00.MAP	なんでも、リグロード大陸からやってきた竜騎士とその一行が、
29	1	/MH00.MAP	もしかして、あんた達がガルザードをやっつけてくれたのかい？
29	1	/MH00.MAP	カダールの次は天変地異だ。まったく、気の休まるヒマもない。
29	1	/MH00.MAP	めでたいったらないよな、これが飲まずにいられるかってんだ！
29	1	/MH00.MAP	ゲテン城には、他の大陸に一瞬で移動できる装置があるらしい。
29	1	/MH00.MAP	あたしの愛しい人が、リグロードへ行ったきり帰ってこないの。
29	1	/MH00.MAP	あたしの名前は、アケミ。あの人の名前は、タカオって言うの。
29	1	/MH00.MAP	この様子なら、リグロードへ向かう船が出る日も遠くはないわ。
29	1	/MH00.MAP	あーあ、わたしも、そんな風に自由に生きてみたいなァ・・・。
29	1	/KD00.MAP	ここには【天邪の鏡】がぴったりはまるようになってるのよね。
29	1	/KD00.MAP	ここには【八坂の勾玉】がぴったりはまるようになってやがる。
29	1	/KD00.MAP	ここには【蓬莱の珠】がぴったりはまるようになってるのよね。
29	1	/SK10.MAP	そんな格好で入ってきたら子供達がおびえるではないか・・・。
29	1	/SK00.MAP	仲間が子供達を助けてくれるから、みんな安心するの、なのね。
29	1	/SK00.MAP	でも、カギがないから、こじあけるしかないみたい、なのね！。
29	1	/HY00.MAP	人質を無事助け出すためにも、ここからは慎重に行かなくちゃ！
29	1	/HY00.MAP	こういうときは、できるだけ固まって戦ったほうが有利でしよ。
29	1	/KM10.MAP	ああは言ったものの、やはり、彼らを死なせるわけにはいかん。
29	1	/KM10.MAP	別に善人ぶるつもりはねぇが、オレも黙っては見過ごせないぜ。
29	1	/KM10.MAP	その女の人を放さないっていうんなら、力ずくでいくかんねッ！
29	1	/KM10.MAP	ふん、やれるもんならやってみろ！女の命がおしくないならな！
29	1	/KM10.MAP	どうして、親心って奴を分かってくれないかね、最近の若者は。
29	1	/KM00.MAP	この爺が、カムイコタンの神々に、道中の無事を祈っておるよ。
29	1	/KM00.MAP	ゲテン城を居城にして、一体、何をしようとしているのかしら？
29	1	/KM00.MAP	ヤマタイからカダールを追い払って下さって心から感謝します。
29	1	/KM00.MAP	またのご利用をお待ちしておりやす。ありがとうございやした。
29	1	/KM00.MAP	そして、ユーカリがこの村、最後の女になってしまった・・・。
29	1	/KM00.MAP	だが私はカムイコタンの村人達を見捨てることはできなかった。
29	1	/KM00.MAP	カムイ、人間が生きていく上で、大事なことは何かって考えて。
29	1	/KM00.MAP	そうじゃないみたい。ほら、目の輝きがさっきまでとは違うよ。
29	1	/KM00.MAP	カダールの奴等が星陵郭に陣取って村の者を人質にとっている。
29	1	/KM00.MAP	きっかけは、そう、子供のころに見た、一振りのカタナ・・・。
29	1	/GH00.MAP	その方の体からは、血の匂いがする。わが相棒に害をなしたな？
29	1	/HS10.MAP	刃先にとまったトンボが二つに切れるなんて言われるほどだゼ。
29	1	/HS00.MAP	し、し、将来を誓いあったって、どういうことですの、なの！？
29	1	/HS00.MAP	ボク達が牢を破ったことを知られる前に、早く逃げ出さなきゃ！
29	1	/GM00.MAP	ホウライ山には星陵郭いう景勝地があるっちゅう話やったけど、
29	1	/GM00.MAP	カダールの次は地震かいな？まったくどないなってんねんやろ。
29	1	/GM00.MAP	腕っぷしの強さだけでは、やっぱり強いとは言えしませんやろ。
29	1	/GM00.MAP	でも、武道の話をすることはカダールに禁止されてますのんや。
29	1	/GM00.MAP	魔法で強うなった相手の一撃はとんでもない強さですよってに。
29	1	/GM00.MAP	そやけど、武道の話をすることはカダールに禁止されてんねん。
29	1	/GM00.MAP	もし極められれば、力や技を盗むことが出来るとも言われてる。
29	1	/GM00.MAP	防御を極めれば、回復や強化の力を持つ技をも会得できんねん。
29	1	/GM00.MAP	おかしいわぁ。竜騎士がカダールをやっつけたって聞いたけど。
29	1	/GM00.MAP	アスカはいつになったら、ウチをお嫁さんにしてくれるんやろ。
29	1	/GM00.MAP	こう見えても、ドロ団子作らしたら、ゴジョウで一番やねんで！
29	1	/GM00.MAP	そうですか、お気に召しませんか。ほかにご用はございますか？
29	1	/GM00.MAP	ゼニが足りしまへんな。帰ってんか。貧乏人には用はあらへん。
29	1	/GM00.MAP	あら？お荷物がいっぱいのようですえ。また今度にしはったら？
29	1	/GM00.MAP	そうなるのが分かってて余計なことをやるんだからなぁ・・・。
29	1	/GM00.MAP	どうだ、まじめにやってるか？なかなか繁盛してるみたいだが。
29	1	/NJ10.MAP	だが、今度こそ、教えてやるよ。イガ最強という言葉の意味を。
29	1	/NJ10.MAP	・・・里のみんなは、オレを受け入れてくれるだろうか・・・。
29	1	/NJ10.MAP	それも、何かを閉ざすか、封印しているような呪力なの、なの。
29	1	/NJ10.MAP	・・・な、なるほどね、そういうことかぁ。・・・意外だなぁ。
29	1	/NJ10.MAP	どうやら、根無しの式神に好かれる性質は親譲りのようですな。
29	1	/NJ10.MAP	では、戦いの前に、あなたがたの退路を断っておきましょうか。
29	1	/NJ10.MAP	今、この部屋は、カラクリにて地の底へと下っている最中です。
29	1	/NJ00.MAP	部屋がなくなってるぜ。別にあんな部屋に用なんかないけどな。
29	1	/IG10.MAP	そして、月組頭領の名にかけて、あんたの手助けをすると誓う。
29	1	/IG10.MAP	オレの部下達は、ここから西にある忍者屋敷にとらわれている。
29	1	/IG00.MAP	［］カダールから身を隠した里のみんなは無事だろうか・・・。
29	1	/IG00.MAP	カダールの連中は、ゲテン城を本拠地にしているという話じゃ。
29	1	/IG00.MAP	あ、アスカ兄ちゃん、ヨモギちゃんのことはおいらに任せてよ。
29	1	/IG00.MAP	今、アスカに一番必要なものは、人生を支えてくれる伴侶よね。
29	1	/IG00.MAP	アスカ様・・・、それだけたくさんのおなごに囲まれておって、
29	1	/IG00.MAP	よもやまだ身を固める気がないなどとおっしゃらんでしょうな？
29	1	/IG00.MAP	西の関所を越え、南下したところに、おぼろ谷がありますじゃ。
29	1	/IG00.MAP	金が足りないな。こっちも遊びで仕事してるんじゃないんでな。
29	1	/IG00.MAP	お金が足りんようじゃ。まったく、ムダな手間をとらせおって！
29	1	/IG00.MAP	きゃー地震よおおおおおっ！それ縦揺れ横揺れ、らりらりらー。
29	1	/NZ10.MAP	ちょっと、アスカ、何言ってるの！戦力は一人でも多く必要よ！
29	1	/NZ10.MAP	超絶可愛い式神ナズナは、精霊界でとても退屈していたのなの。
29	1	/NZ00.MAP	透明化した敵への攻撃は、【スコープアイ】の魔法で見破るか、
29	1	/WR02.MAP	異世界カカルクランへの扉のこと？リグロード戦役に出てくる？
29	2	/WR02.MAP	らしくないじゃないか、ミュウ。いつもの気の強さはどうした？
29	1	/WR02.MAP	弟は、拙者と違い、学者肌の男でござる。何のためやら・・・。
29	1	/WR02.MAP	運命だか、偶然だかしらねえが、目的はカダールのやつらだろ？
29	1	/WK00.MAP	俺様に任せておけば、世界の一つや二つ軽く救えるのだ～ゼー！
29	1	/WK00.MAP	まぁ、あたし達にはイクシーズがあるから、なんとかなるって！
29	1	/WR00.MAP	ここでイクシーズをながめていても、何もはじまらない・・・。
29	1	/WR00.MAP	・・・それでも・・・。こんなところで終るわけにはいかない！
29	1	/WR00.MAP	オレだって、敵に背中を見せるのだけは、ガマンできないんだ。
29	1	/WR00.MAP	どうでござろう、拙者を皆さんの仲間に加えてはもらえまいか？
29	1	/WR00.MAP	では、オルトマに戻って、拙者のあばら屋にご案内つかまつる。
29	1	/WR00.MAP	気持ちは分かるが、この場合は、奇策より正攻法が確実だろう。
29	1	/WC00.MAP	一時的な取り決めを継続することにやぶさかではありませんわ。
29	1	/WC00.MAP	でも・・・大丈夫なの、ミュウ？嫌なら、止めてもいいんだよ。
29	1	/WC00.MAP	これはリグロードを救うためにも必要なことなんだろうが？！ 
29	1	/WC00.MAP	しかし、それは御自分がそうしようと選択されたことでしょう？
29	1	/WC00.MAP	そうよね、１人ではできないことも皆で協力すればできるよね。
29	1	/WC00.MAP	伝説の魔導士と言えば、伝説に伝えられる最強の魔導士ですわ。
29	1	/WC00.MAP	強力で邪悪な魔法の波動が、ビンビン伝わってくるのだ～ゼー！
29	1	/WC00.MAP	俺様が眠ってる間に、７人委員会とやらが暴れてるのだ～ゼー！
29	1	/WC00.MAP	もちろん、７人委員会の陰謀を阻止するために行動してるんだ。
29	1	/WC00.MAP	今は父上と会いたくないのです。ポポロンを目指しませんこと？
29	1	/WC00.MAP	その、アレクトリア大図書館って、どういう本があるんですか？
29	1	/WC00.MAP	うかつに乗り込むより、近くの村で情報を集めたほうがいいゼ。
29	1	/WY00.MAP	こうなったら何としても、アスカの仲間たちを助けなくちゃね。
29	1	/WY00.MAP	女達は口々に、子供の救出をカムイに願い村へと帰っていった。
29	1	/WY00.MAP	もし、協力してくれれば、心強い味方になってくれるはずだゼ。
29	1	/WY00.MAP	よかった、あたしゃ心配してたんだよ。おや、こちらの方々は？
29	1	/WY00.MAP	その水を入れる桶は、倉庫の一番奥にある。じゃあ、頼んだぜ。
29	1	/WAZAHELP.MSG	風の衝撃波で敵を切り裂く技です。敵を後方に吹き飛ばします。
29	1	/WAZAHELP.MSG	嵐を巻き起こし、敵の集団を後方へと吹き飛ばしてしまいます。
29	1	/WAZAHELP.MSG	岩を投げつけ、落下と同時に爆砕させ、周囲に攻撃する技です。
29	1	/WAZAHELP.MSG	リバースキュアと同じく、死んだ仲間を生き返らせる秘法です。
29	1	/WAZAHELP.MSG	守りを固め、敵から受けるダメージを1/4まで軽減させます。
29	1	/WAZAHELP.MSG	気合いをためて、次ターンの攻撃力を１．５倍に引き上げます。
29	1	/WAZAHELP.MSG	死の影が敵を暗黒へと誘い込み1/16の確率で死亡させます。
29	1	/WAZAHELP.MSG	この術をかけられた者は攻撃力などが上がり、強力になります。
29	1	/WAZAHELP.MSG	どなたかお一人のＨＰとＭＰを完全に回復することができます。
29	1	/ITEMHELP.MSG	とても、めずらしい宝石です。どんな宝石よりも高く売れます。
29	1	/ITEMHELP.MSG	お守りの一種です。身につけると会心の一撃が出易くなります。
29	1	/ITEMHELP.MSG	伝説の名刀。名前の由来は、刀身に浮かびあがったもようから。
29	1	/ITEMHELP.MSG	この弓は、射る者を眠りに誘う暗黒の力がほどこされています。
29	1	/ITEMHELP.MSG	動きやすさに重点をおいてつくられた戦士用のヘルメットです。
29	1	/ITEMHELP.MSG	伝説の世界を救いし勇者と共に戦い抜いた兜。まさに逸品です。
29	1	/ITEMHELP.MSG	鎖を編み上げたよろいです。防御力はそれほど期待できません。
29	1	/ITEMHELP.MSG	鉄板を打ち出して作った、防御力の高い戦士専用のよろいです。
29	1	/ITEMHELP.MSG	精神面にはたらきかけ霊的な攻撃に対して守りを高める盾です。
28	1	/GT00.MAP	あたしが見るところでは、そこにも何か仕掛けがありそうよ。
28	1	/FIR3.MAP	退却すると、技や経験値はそのままで、最初に戻っちゃうよ！
28	1	/FIR2.MAP	竜になれば、かわのなかにいる敵の所まで、飛んで行けるぞ！
28	7	/TJ72.MAP	へたすりゃ命を落とすかもしれんが勝ち残れたら一躍英雄だ。
28	2	/TJ51.MAP	ＡチームとＢチームに別れた闘いの、勝者を当てるゲームさ。
28	1	/TM00.MAP	いくつか注意がありますよってに、まぁ、聞いておくれやす。
28	1	/BL00.MAP	試練の迷宮に挑む方は、迷宮協会で登録を済ませてください。
28	1	/CT20.MAP	このままカオスを増長させれば、世界が消滅してしまうんだ！
28	1	/CT20.MAP	坂道があるでしね。各個撃破されないように気をつけるでし。
28	1	/CT20.MAP	坂道があるので、足並をそろえないと各個撃破されますわよ！
28	1	/CT20.MAP	一体どんな恐ろしい力を持つというんだ。みんな、気をつけろ
28	1	/CT10.MAP	不満と見ましたが、そんなことを気にする必要はありません。
28	1	/CT10.MAP	思念はカオスの力によりて、現実世界に及ぼす力をもたらす。
28	1	/CT10.MAP	あたしにそんなことを教えて一体、何をさせようってのさ？！
28	1	/CT10.MAP	天才たる俺様にとって、それぐらい理解は簡単なのだーゼ～！
28	1	/CT00.MAP	７人委員会には、ケンキョって言葉を教えてやるのだ～ゼー！
28	1	/CT00.MAP	いよいよ敵の攻撃も強力になるはず、皆、気をつけていこう！
28	1	/IG01.MAP	ばっっっっかじゃないの！あたしが１番に決まってるでしょ！
28	1	/OT01.MAP	じゃあ、もうしばらく待つけど、リグロードが大変なんだろ？
28	1	/ZM01.MAP	みんな・・・必ずカダールを追い出してみせるからね・・・。
28	1	/ZM01.MAP	ここから北に行くとミュウ様のドラグーン城がありますわね。
28	1	/WR10.MAP	魔法で作り出した壁みたいだけど、神聖魔法には無い技だよ。
28	2	/ES01.MAP	何もしてないってことは、何かしようと思ってたってこと！？
28	2	/ES01.MAP	だが、オレに限って、ケガするようなドジは踏みゃしねぇよ。
28	2	/ES01.MAP	今回の争乱は、もとはといえば、わたくしの国が原因ですわ。
28	2	/ES10.MAP	なんだか、いつもよりモンスターが凶暴に見えるけど・・・。
28	2	/ES10.MAP	僕の国をふみにじった７人委員会は倒したはずなのに・・・。
28	1	/ES00.MAP	だからって油断してると、思わぬところで危険を招くかもよ？
28	1	/MK00.MAP	私のことはどうでも良い！世界を救いなさい・・・アンジュ！
28	1	/MK00.MAP	ここの戦場はせまいから、みんな落ちないように気を付けて。
28	1	/MK00.MAP	敵の魔法にどこまで耐えるられるかで勝負は決まりましてよ。
28	1	/WS00.MAP	これを使えば、かなり高性能の砲を作ることができそうでし。
28	1	/WS00.MAP	俺様のビュリホーでワンダホーな姿が映っているのだ～ゼ～！
28	2	/RT30.MAP	これと同じ物に乗って、ボクはカダールまで飛ばされたんだ。
28	2	/RT30.MAP	どうやら３つの大陸を一瞬に行き来できるシロモノらしいな。
28	1	/RT20.MAP	・・・残念ながら、私は、それを見ることはできない・・・。
28	1	/RT20.MAP	・・・ガルザード兄さん。迎えに・・・きてくれたの・・・。
28	1	/RT20.MAP	でも、空から入る以外に、幽玄の森に入る方法はないのです。
28	1	/RT20.MAP	これは、ガルザードが持っていたものと同じもののようだな。
28	1	/RT20.MAP	そんなことは不可能だ、という諸君の心の叫びが聞こえるぞ。
28	1	/RT20.MAP	ホークアイの弟ファルコの所在も確認できるって聞いてるゼ！
28	1	/RT20.MAP	とりわけ、空飛ぶ船については大陸屈指の学者らしいですし。
28	1	/RT20.MAP	とりわけ、空飛ぶ船については大陸屈指の学者だったらしい。
28	1	/RT20.MAP	ホークアイの弟ファルコの所在も確認できるってことでしよ。
28	1	/QH00.MAP	お？荷物がいっぱいのようだぜ。また今度にしちゃどうだい。
28	1	/QH00.MAP	きゃはっ、お客様だわっ☆いらっしゃいませぇ。何にします？
28	1	/QH00.MAP	ああ、そうに決まってるよ。この大変な時だってのに、ねぇ。
28	1	/QH00.MAP	ラスティ王子！聞いてるよ、カダールをやっつけたんだって？
28	1	/IZ00.MAP	あのガルマンオーブの様子は、何だったのでしょう・・・・？
28	1	/IZ00.MAP	あたしの名前は、古リグロード語で、渡し船って意味なのさ。
28	1	/ZM00.MAP	いつだって、あんた達は、自分に都合のいいように言うんだ。
28	1	/ZM00.MAP	自分達だけ助かろうと思ってやったことじゃないのに・・・。
28	1	/ZM00.MAP	どうなってるのよ、こんなこといままでになかったじゃない。
28	1	/ZM00.MAP	最近、西の森に出没する怪物共が前より凶暴になったようだ。
28	1	/ZM00.MAP	ったく、竜騎士ってのは、ツラの皮が相当アツいらしいなっ！
28	2	/ZM00.MAP	おや？荷物がいっぱいのようだぜ。次の機会にしちゃどうだ？
28	2	/ZM00.MAP	まいどどうもありがとうございます。ほかに何か買いますか？
28	2	/ZM00.MAP	まいどどうもありがとうございます。ほかに何か売りますか？
28	1	/DG10.MAP	よくもまぁ、これだけ雑多な人々を一緒に扱えるものですな。
28	1	/DG00.MAP	２階には、お母様の好きだった絵がかけてあったのに・・・。
28	3	/KR00.MAP	金が足りないようだ。悪いね、こっちも生活かかってっから。
28	1	/KR00.MAP	【古代遺跡の鍵】は先代のクイーンズランド王が持っていたと
28	1	/KR00.MAP	あ、ああ、はいはいはい、もちろんです、もちろんですとも。
28	1	/KR00.MAP	世界に平和をもたらしたのは、ドラグーンの姫様らしいわよ。
28	1	/DS00.MAP	【フライサー】の魔法の効果は８から９ターン続くでござる。
28	1	/DS00.MAP	もし【フライサー】の魔法を使うことができるでござるなら、
28	1	/DS00.MAP	橋を使わずともガケを越えて、反対側へ渡れるのでござるが。
28	1	/JG10.MAP	この崖は相当深いな・・・。落ちたら誰も助けてやれねぇぜ。
28	1	/JG00.MAP	拙者、強さを単純な力の大小と誤解しておったようでござる。
28	1	/JG00.MAP	度と、お目にかかることはないでしょうがどうか、お元気で！
28	1	/JG00.MAP	あ・・・え・・・？あたし・・・本当に・・・あたし・・・？
28	1	/JG00.MAP	・・・あれ、おかしいの、なの。目から水が出るの、なのね。
28	1	/JG00.MAP	ほ、ほ、本当なのなの？！本当にナズナでいいの、なのなの？
28	1	/OT00.MAP	ありがとうございます。ほかに何か買うものはございまして？
28	1	/OT00.MAP	ありがとうございます。ほかに何か売るものはございまして？
28	1	/OT00.MAP	おまえさんがいないと、この町も、なんだか活気がなくてな。
28	1	/OT00.MAP	ところで、カダールからどうやってリグロードにきたんだい？
28	1	/OT00.MAP	海をウフフンと西か東へ向えばやがてリグロードにつくのン。
28	1	/AT20.MAP	長老の言っていたとおり、マラカイトはあるのでござろうか？
28	1	/AT10.MAP	ガルマンオーブの魔法力でウィスコの封印を破っていたんだ。
28	1	/AT10.MAP	でもちょっと待ってよ、その二つの鉱石は一体どこにあるの？
28	1	/AT10.MAP	とにかく、イクシーズについて、何がわかるかやってみよう！
28	1	/AT00.MAP	でしたら好都合です。おうかがいしたいことがあるのですが。
28	1	/AT00.MAP	わたくしを腕ずくで排除できるような実力の持主がいまして？
28	1	/AT00.MAP	アンジュ、家族を持っている者として、忠告させてもらうよ。
28	1	/AT00.MAP	お嫁さんにして、なの。一杯子供作って大家族で暮らすのね！
28	1	/AT00.MAP	そういえば時々、こんな風に誰もいないことがありましたわ。
28	1	/AT00.MAP	決まって、何か重いものを引きずるような音がした後でした。
28	1	/AT00.MAP	さて、どうだかな？ここの政治はちょいと複雑らしいからな。
28	1	/AT00.MAP	薄れていく意識の中で、アーヤはたずねたその不死の理由を。
28	1	/AT00.MAP	その一言こそ、アーヤが、命を賭けて待ち望んだ一言だった。
28	1	/AT00.MAP	アレクトリア大図書館館長にして、お前の父であるこの私は、
28	1	/AT00.MAP	我々７人委員会は、優秀な頭脳と豊富な文献が集められている
28	1	/AT00.MAP	アレクトリア大図書館を手中に治め、謎の解明に乗り出した。
28	1	/AT00.MAP	ドラグーンとクィーンズランドを奇襲によって陥落せしめた。
28	1	/AT00.MAP	アレクトリア大図書館の館長の座は、アンジュ、お前に托す。
28	1	/AT00.MAP	罪は罪として、過ちは過ちとして、つぐないをするべきです！
28	1	/AT00.MAP	炎とマグマによって、自分自身に決着をつける、とあります。
28	1	/MP00.MAP	それで、ゲテン城で消えちまってからどこでどうしてたんだ？
28	1	/MP00.MAP	アンジュによると、このカダールを統治する集団なんだって。
28	1	/MP00.MAP	古代魔法文明時代からの文献も集められているらしいですよ。
28	1	/MP00.MAP	でも、彼らを増長させたのは、我々カダール国民ですからね。
28	1	/MP00.MAP	政治的グループが出現するのも、無理はないと言えましょう。
28	1	/MP00.MAP	彼ら自身は反体制運動とかレジスタンスとか言っていますが、
28	1	/MP00.MAP	７人委員会の命令で、許可なく船を出すことができないんだ。
28	1	/MP00.MAP	亡くなった同志達に、この平和を見せたかったですね・・・。
28	1	/MP00.MAP	７人委員会は、任務に合わせて彼らを使い分けているようよ。
28	1	/MP00.MAP	剣とかの攻撃って、高さの差が大きいと届かないんだってね。
28	1	/MP00.MAP	そして、北か南に向かえば、カダールへたどりつきますのよ。
28	1	/MP00.MAP	それに、地下閲覧室には公開されていない貴重な文献がある。
28	1	/KS00.MAP	グラビテイの人々にくわしく話を聞いてみてはいかがかしら？
28	1	/KS00.MAP	だが、肝心のガルマンオーブとやらがなけりゃ、意味ねぇな。
28	1	/KS00.MAP	まずはガルマンオーブってヤツを捜しに行くとするか・・・。
28	1	/KS00.MAP	ここにガルマンオーブを置けば、光なす翼が復活するのだな。
28	1	/GB00.MAP	確か、イクシーズに関する本を書かれたと、以前、聞いたな。
28	1	/GB00.MAP	そこには、偉大なる宝が眠っていると言い伝えられてるんだ。
28	1	/GB00.MAP	古代魔法文明は、どうして滅んでしまったのかしらね・・・。
28	1	/GB00.MAP	親は結婚、結婚ってうるさいしホント、いやになっちゃうわ。
28	1	/GB00.MAP	店に持っていけば、かなり高く買い取ってくれるんですって。
28	1	/GB00.MAP	海底神殿というのは、イクシーズ号と関係の深い場所なのよ。
28	1	/GB00.MAP	これもイクシーズと同じで、古代魔法文明の産物なのかなァ？
28	1	/GB00.MAP	それで修理に必要な物を探しているうちアレクトリア図書館で
28	1	/GB00.MAP	皆のおかげで世界に平和が戻った。ありがとう、ありがとう。
28	2	/GB00.MAP	おやめになるのですね。ほかに何かご用はございますかしら？
28	2	/GB00.MAP	ご不用になりました品を、引きとらせていただいてますのよ。
28	1	/GB00.MAP	ありがとうございま～す☆ほかに何かご用はございますかァ？
28	1	/DL00.MAP	おやおや、君たちのためにキング君が死んでしまいましたね。
28	1	/DL00.MAP	ある場所を４回踏んでしまうと外に追い出されしまうんです。
28	1	/IP00.MAP	この扉を開けるには、出直してこなくっちゃダメってわけね。
28	1	/IP00.MAP	少しだけど、動くみたい。何度か押してやれば開きそうだよ。
28	1	/IP00.MAP	どこかにある押しボタンみたいなものと連動する仕組みだわ。
28	1	/IP00.MAP	どこかにこれを開けるための仕掛けがありそうなのだ～ゼー！
28	1	/SB00.MAP	イシスのピラミッドとよばれる建造物があるという話ですわ。
28	1	/NT30.MAP	しかし、あなた方には、まだ楽をさせるわけにはいきません。
28	1	/NT20.MAP	きっと彼らはそこから何か得たい情報があるのですわ・・・。
28	1	/NT20.MAP	７人委員会が何を企もうと、必ず、この手で叩き潰してやる！
28	1	/NT20.MAP	古代魔法技術の復活とその利用による世界征服にあるのでは？
28	1	/NT20.MAP	アレクトリア大図書館は知識の殿堂、学者の社交場ですわよ。
28	1	/NT20.MAP	ちなみに、わたくしの父が、そこの館長を務めていますのよ。
28	1	/NT20.MAP	ふゥ～ん・・・。じゃ、どうしてアンジュは捕まっているの？
28	1	/NT00.MAP	今までだって、何度も不利な状況をひっくり返してきたんだ。
28	1	/HL10.MAP	天井があると使えない技があるから、気を付けた方がいいよ。
28	1	/HL10.MAP	禁止されていることなんだけど、誰も文句が言えないんだよ。
28	1	/HL10.MAP	７人委員会が倒されたらしい。平和な世界がやってくるんだ！
28	1	/HL10.MAP	７人委員会を倒してくれた人には、感謝してもしたりないな。
28	1	/HL10.MAP	ブロックって魔法があるでしょ。その使い方を教えてあげる。
28	1	/HL10.MAP	どーもどーも。っていうか、ほかに何か買うの、みたいなァ？
28	1	/HL10.MAP	どーもどーも。っていうか、ほかに何か売るの、みたいなァ？
28	1	/HL00.MAP	倒れた枯木が橋がわりになって、谷が渡れるようになったよ！
28	1	/HL00.MAP	この橋を渡れば、ハイランドに行くことができるのだ～ゼー！
28	1	/HL00.MAP	いや、やっぱりやめとくか・・・。でも、なにか気になるぜ。
28	1	/HL00.MAP	そのとおりですわ。でも、敵に気を付けなければいけません。
28	1	/CK00.MAP	そんなに持てるわけないでしょ。ムリはしない方がいいわよ。
28	1	/CK00.MAP	もし、火薬庫が爆発してたら、この村は全滅だっただろうな。
28	1	/CK00.MAP	・・・っと、いっけない！こんなところで立ち話なんかして。
28	1	/CK00.MAP	もし火薬に引火したら、この村なんか跡形もなく吹き飛ぶわ！
28	1	/CK00.MAP	火薬工場の危険さは、この村の人間なら誰でも知ってるハズ。
28	1	/CK00.MAP	オレ達もカダールの奴らに一泡ふかせてやろうとしてるのさ。
28	1	/CK00.MAP	お兄ちゃんが帰ってくるまで、一人でお留守番できるでしね？
28	1	/MH00.MAP	どうせなら、カダールの奴らみんながいなくなればいいのさ。
28	1	/MH00.MAP	・・・おや、ミュウの姿が見えないね？一体どうしたんだい？
28	1	/MH00.MAP	ここは、港町ヒガタヤマタイの海の玄関と呼ばれているのさ。
28	1	/MH00.MAP	アケミの頼みを聞き届けてくれたのは、あんた達なんだって？
28	1	/GT20.MAP	そうだね、助けに行かなきゃ・・・。でもどうやって・・・？
28	1	/KD00.MAP	どこかで、それらしい品物を手に入れてから、試してみよう。
28	1	/KD00.MAP	それは分からん。旅の途中、どこかで手に入るかもしれんな。
28	1	/KD00.MAP	ここには【天邪の鏡】がぴったりはまるようになってやがる。
28	1	/KD00.MAP	どうやら、ここには【八坂の勾玉】がぴったりはまるようだ。
28	1	/KD00.MAP	ここには【蓬莱の珠】がぴったりはまるようになってやがる。
28	1	/SK10.MAP	#2UU鮱皜UuU硤皛W-2UU鮱皜UuU硤皛W-2""
28	1	/SK10.MAP	あわてて飛び出せば、弓兵から集中攻撃を受けることになる。
28	1	/HY00.MAP	この先が星陵郭だったよね。よし、気をゆるめずに行こうよ。
28	1	/HY00.MAP	この先が星陵郭だ。星陵郭にとらわれた人達を助けに行くぜ！
28	1	/KM10.MAP	なんか、台詞だけ聞いてると僕達の方が悪者みたいだ・・・。
28	1	/KM10.MAP	我ら、カダールに反抗するとどうなるか、思い知るがいい！！
28	1	/KM10.MAP	もし、失敗したら、僕のことは気の済むようにすればいいよ。
28	1	/KM10.MAP	だから、あんまり使うと疲れはてて魔法を使えなくなるんだ。
28	1	/KM10.MAP	・・・ともかく、その若者に礼がしたい。私の家に来てくれ。
28	1	/KM10.MAP	ナズナが痛いの痛いの飛んでけーってしてあげるの、なのね。
28	1	/KM00.MAP	いったい、私はどうすればいい・・・？どうすればいいんだ？
28	1	/KM00.MAP	しかも、恩人の君達を危険な目に合わせるわけにはいかない。
28	1	/KM00.MAP	ゴジョウのホウショウ院は、古くからの歴史を持つ寺院だが、
